vin,craigslist_id,used_cars_id,year,manufacturer_cr,manufacturer_uc,model_cr,model_uc,price_cr,price_uc,mileage_cr,mileage_uc,warnings,warning_details,label
3C4NJDDB9KT654135,7316237241,281014586,2019.0,Jeep,Jeep,Compass,Compass,25990,25991.0,16304.0,10702.0,0,,1
3C4PDCAB0LT250589,7312905538,276821093,2020.0,Dodge,Dodge,Journey Se Value,Journey,0,19192.0,2358.0,,0,,1
3C4PDCAB1LT181072,7310218275,270210661,2020.0,Dodge,Dodge,Journey Se Value Sport,Journey,22990,18950.0,3592.0,25.0,0,,1
3C4PDCAB8JT310731,7314554771,263788508,2018.0,Dodge,Dodge,Journey Sxt,Journey,13950,13950.0,42000.0,42000.0,0,,1
3C4PDCAB8LT260481,7306708497,281753855,2020.0,Dodge,Dodge,Journey Se Value Sport,Journey,22590,20610.0,10469.0,12.0,1,"Mileage molto diverso: CR=10,469, UC=12 (diff: 10,457, 99.9%)",1
3C4PDCABXJT385267,7308702826,270046078,2018.0,Dodge,Dodge,Journey,Journey,18238,18369.0,8467.0,8270.0,0,,1
3C4PDCABXLT182298,7316743317,264505431,2020.0,Dodge,Dodge,Journey Se Value Sport,Journey,22990,22300.0,1844.0,1.0,0,,1
3C4PDCBB0KT719189,7310459332,257792874,2019.0,Dodge,Dodge,Journey,Journey,0,15000.0,12515.0,12515.0,0,,1
3C4PDCBB1KT860434,7311397475,251557530,2019.0,Dodge,Dodge,Journey,Journey,0,19501.0,16545.0,4128.0,1,"Mileage molto diverso: CR=16,545, UC=4,128 (diff: 12,417, 75.0%)",1
3C4PDCBB4KT860444,7307354395,252342871,2019.0,Dodge,Dodge,Journey,Journey,0,19946.0,6869.0,3.0,0,,1
3C4PDCBG3KT874945,7306194579,263435864,2019.0,Dodge,Dodge,Journey,Journey,0,23182.0,4045.0,,0,,1
3C4PDCBG4KT873173,7313356288,263435867,2019.0,Dodge,Dodge,Journey,Journey,0,23182.0,3813.0,,0,,1
3C4PDCBG8FT726568,7315598752,267230049,2015.0,Dodge,Dodge,Journey,Journey,12999,12999.0,81035.0,81035.0,0,,1
3C4PDCGB9GT178773,7302285068,279775759,2016.0,Dodge,Dodge,Journey Crossroad,Journey,14988,15299.0,54822.0,54326.0,0,,1
3C4PDCGG6JT379002,7316278967,263577178,2018.0,Dodge,Dodge,Journey,Journey,19985,17625.0,38711.0,38711.0,0,,1
3C4PDDAGXHT615949,7303952945,276883945,2017.0,Dodge,Dodge,Journey,Journey,14900,14900.0,68081.0,68067.0,0,,1
3C4PDDBG4HT529003,7314189825,276677700,2017.0,Dodge,Dodge,Journey,Journey,12995,15984.0,75684.0,75057.0,0,,1
3C4PDDEG0KT739410,7305659660,238061684,2019.0,Dodge,Dodge,Journey,Journey,0,30784.0,9735.0,24.0,0,,1
3C4PDDEG2KT732801,7303151305,238061677,2019.0,Dodge,Dodge,Journey,Journey,0,30784.0,11892.0,2007.0,0,,1
3C4PDDEG4KT739457,7314378744,238061682,2019.0,Dodge,Dodge,Journey,Journey,0,30784.0,3186.0,9.0,0,,1
3C4PDDEG6KT739458,7316246092,238061686,2019.0,Dodge,Dodge,Journey,Journey,0,30784.0,4084.0,9.0,0,,1
3C4PDDEG7KT759055,7309166906,280597391,2019.0,Dodge,Dodge,Journey,Journey,19997,21214.0,39943.0,39942.0,0,,1
3C4PDDEG8KT745844,7316747532,276997916,2019.0,Dodge,Dodge,Journey Gt,Journey,21500,19990.0,42581.0,42351.0,0,,1
3C4PDDGG1HT583268,7315029179,280835449,2017.0,Dodge,Dodge,Journey,Journey,15950,15950.0,92126.0,92126.0,0,,1
3C4PDDGG3GT217326,7306735922,279676809,2016.0,Dodge,Dodge,Journey,Journey,0,17644.0,98305.0,62571.0,1,"Mileage molto diverso: CR=98,305, UC=62,571 (diff: 35,734, 36.4%)",1
3C63R3EL9GG372361,7309472655,274149320,2016.0,Ram,Ram,3500,3500,46958,41025.0,123200.0,116628.0,0,,1
3C63R3JL4JG132129,7309851622,279179277,2018.0,Ram,Ram,3500,3500,69999,52698.0,67560.0,63269.0,0,,1
3C63RPGL6JG241187,7308074379,247467009,2018.0,Ram,Ram,3500 Crew Cab,3500,34900,35995.0,109000.0,97512.0,0,,1
3C63RRHL3JG268213,7312377882,280959223,2018.0,Ram,Ram,3500,3500,47995,47995.0,112216.0,88960.0,1,"Mileage molto diverso: CR=112,216, UC=88,960 (diff: 23,256, 20.7%)",1
3C63RRNL6JG221682,7309856866,280308508,2018.0,Ram,Ram,3500,3500,0,58975.0,72642.0,69170.0,0,,1
3C63RRRL3KG550500,7304395438,278867634,2019.0,Ram,Ram,3500,3500,83995,76995.0,21854.0,15876.0,0,,1
3C6JR6AT9DG583697,7316257362,280652182,2013.0,Ram,Ram,1500 Express,1500,19995,20990.0,54520.0,50312.0,0,,1
3C6JR6DT0KG532095,7315884256,280887216,2019.0,Ram,Ram,1500 Classic Tradesman,1500,23972,22496.0,33508.0,26376.0,0,,1
3C6JR6DT3KG560649,7313337060,280451555,2019.0,Ram,Ram,1500 Classic Regular Cab,1500,25990,22899.0,12302.0,8062.0,0,,1
3C6RR6LT9GG352206,7316684901,279218353,2016.0,Ram,Ram,1500 Big Horn,1500,32988,24999.0,62338.0,61188.0,0,,1
3C6RR7LT3GG163783,7314422216,280018933,2016.0,Ram,Ram,1500,1500,31495,28999.0,70818.0,70675.0,0,,1
3C6TRVAG5JE113759,7316143688,203715078,2018.0,Ram,Ram,Promaster 1500,Promaster,40000,52998.0,7087.0,87.0,0,,1
3C6TRVNG4HE501599,7316342709,275204514,2017.0,Ram,Ram,"Promaster Cargo Van 1500 Low Roof 118"" Wb",Promaster,19942,19985.0,88836.0,69759.0,1,"Mileage molto diverso: CR=88,836, UC=69,759 (diff: 19,077, 21.5%)",1
3C6UD5CL5CG253881,7307846732,279031689,2012.0,Ram,Ram,2500,2500,21900,19950.0,276549.0,275502.0,0,,1
3C6UD5CL6CG225104,7315757909,280712760,2012.0,Ram,Ram,,2500,32900,22175.0,166042.0,155847.0,1,"Model diverso: CR=nan, UC=2500",1
3C6UR5CJ3LG228266,7311491957,281772184,2020.0,Ram,Ram,2500 Tradesman,2500,51692,46115.0,8226.0,0.0,0,,1
3C6UR5CL3LG198686,7308208279,276727989,2020.0,Ram,Ram,2500,2500,51000,51715.0,14897.0,55.0,1,"Mileage molto diverso: CR=14,897, UC=55 (diff: 14,842, 99.6%)",1
3C6UR5CL5JG396294,7310077576,281248340,2018.0,Ram,Ram,2500,2500,49495,49495.0,19399.0,19399.0,0,,1
3C6UR5DJ3FG664313,7308226169,280549267,2015.0,Ram,Ram,2500,2500,0,32000.0,99391.0,96034.0,0,,1
3C6UR5DL7LG250173,7315497418,281661720,2020.0,Ram,Ram,2500,2500,57287,65110.0,15149.0,5.0,1,"Mileage molto diverso: CR=15,149, UC=5 (diff: 15,144, 100.0%)",1
3C6UR5FL0JG216697,7302707199,278016117,2018.0,Ram,Ram,2500,2500,50995,47995.0,76967.0,76967.0,0,,1
3C6UR5FL3GG222101,7312939144,280985522,2016.0,Ram,Ram,2500,2500,55995,54995.0,38929.0,38929.0,0,,1
3C6UR5FL5LG229383,7314365719,279090263,2020.0,Ram,Ram,2500,2500,69981,69184.0,13642.0,8.0,1,"Mileage molto diverso: CR=13,642, UC=8 (diff: 13,634, 99.9%)",1
3C6UR5FL6JG224366,7306838178,280814302,2018.0,Ram,Ram,2500,2500,57995,57995.0,24896.0,24896.0,0,,1
3C6UR5FL6JG242057,7312919384,277648623,2018.0,Ram,Ram,2500,2500,45995,44995.0,121741.0,121696.0,0,,1
3C6UR5FL8FG650504,7315556580,281510762,2015.0,Ram,Ram,2500,2500,53850,50991.0,55365.0,42479.0,1,"Mileage molto diverso: CR=55,365, UC=42,479 (diff: 12,886, 23.3%)",1
3C6UR5FL8KG537341,7315080304,275997715,2019.0,Ram,Ram,2500,2500,62995,58995.0,30478.0,29529.0,0,,1
3C6UR5GL0JG381888,7304378498,280004348,2018.0,Ram,Ram,2500,2500,0,62995.0,7212.0,7212.0,0,,1
3C6UR5HL2LG198672,7314633167,277192906,2020.0,Ram,Ram,Pickup 2500,2500,56494,58079.0,7403.0,9.0,1,"Model diverso: CR=pickup 2500, UC=2500",1
3C6UR5HL7JG172923,7307909161,277419454,2018.0,Ram,Ram,2500 Crew Cab Tradesman 4X4,2500,41999,35718.0,75794.0,75585.0,0,,1
3C6UR5JL5GG176911,7306854847,281690268,2016.0,Ram,Ram,2500,2500,44995,42995.0,68516.0,68516.0,0,,1
3C6UR5NL6KG622938,7316393471,281759721,2019.0,Ram,Ram,2500,2500,0,69990.0,8602.0,7907.0,0,,1
3C6UR5NL8KG666682,7316304514,281837334,2019.0,Ram,Ram,Diesels Cummin 2500,2500,79999,66280.0,14443.0,12.0,2,"Model diverso: CR=diesels cummin 2500, UC=2500; Mileage molto diverso: CR=14,443, UC=12 (diff: 14,431, 99.9%)",1
3C7WR8AJ4KG651994,7316113356,253618343,2019.0,Ram,Ram,Chassis 3500,3500 Chassis,31998,33985.0,3591.0,17.0,1,"Model diverso: CR=chassis 3500, UC=3500 chassis",1
3C7WRSBL2HG558090,7304666839,280409921,2017.0,Ram,Ram,3500 Chassis Cab,3500 Chassis,35784,37874.0,49725.0,49696.0,0,,1
3C7WRTCJ4FG654741,7301605833,280021654,2015.0,Ram,Ram,3500,3500 Chassis,43990,43990.0,60106.0,60106.0,0,,1
3C8FY68B62T207458,7316757615,280511688,2002.0,Chrysler,Chrysler,Pt Cruiser,Pt Cruiser,2300,2300.0,174608.0,174608.0,0,,1
3CZRM3H32EG712938,7316318005,274116855,2014.0,Honda,Honda,Cr-V Lx,Cr-V,12490,13390.0,101205.0,101209.0,0,,1
3CZRU5H3XLM706220,7303386177,268693731,2020.0,Honda,Honda,Hr-V Lx,Hr-V,19950,21656.0,1278.0,,0,,1
3CZRU5H73HM718400,7307620236,275710207,2017.0,Honda,Honda,Hrv Ex,Hr-V,17400,19500.0,32271.0,32271.0,1,"Model diverso: CR=hrv ex, UC=hr-v",1
3CZRU6H50GM751079,7310309977,280278202,2016.0,Honda,Honda,Hr-V,Hr-V,15995,17995.0,37592.0,37592.0,0,,1
3D4GH57V39T594236,7310411550,278783842,2009.0,Dodge,Dodge,Journey Sxt Awd,Journey,5999,5999.0,96859.0,96700.0,0,,1
3D4GH57V99T583967,7312173309,267071677,2009.0,Dodge,Dodge,Journey Sxt,Journey,6495,7495.0,134438.0,134438.0,0,,1
3D4PG5FV4AT268132,7316895659,278354679,2010.0,Dodge,Dodge,Journey,Journey,5995,6500.0,134000.0,134000.0,0,,1
3D4PG5FV7AT114370,7315216336,279786344,2010.0,Dodge,Dodge,Journey Sxt,Journey,6500,6900.0,111355.0,111355.0,0,,1
3D4PH1FG2BT568082,7314633131,279959813,2011.0,Dodge,Dodge,Journey,Journey,8795,9295.0,94633.0,94633.0,0,,1
3D6WF4ET1BG503838,7310422385,275323746,2011.0,Ram,Ram,3500Hd St,3500,27000,27888.0,19420.0,19100.0,0,,1
3FA6P0AU5KR100210,7308275993,280956461,2019.0,Ford,Ford,Fusion,Fusion Hybrid,17800,19999.0,29631.0,29222.0,0,,1
3FA6P0CD6LR207779,7308551647,276526315,2020.0,Ford,Ford,Fusion Sel,Fusion,29730,29730.0,3338.0,15.0,0,,1
3FA6P0CD9KR140206,7316172348,280719659,2019.0,Ford,Ford,Fusion,Fusion,20995,17900.0,34347.0,33873.0,0,,1
3FA6P0D91HR173266,7314467590,280717166,2017.0,Ford,Ford,Fusion,Fusion,20950,20950.0,63584.0,63584.0,0,,1
3FA6P0D99HR253270,7316154512,280624979,2017.0,Ford,Ford,Fusion Titanium,Fusion,22998,21998.0,60235.0,60040.0,0,,1
3FA6P0D9XKR117706,7312996097,277088538,2019.0,Ford,Ford,Fusion,Fusion,0,22385.0,,33526.0,0,,1
3FA6P0G70JR257353,7314988323,264318662,2018.0,Ford,Ford,Fusion S,Fusion,16995,22495.0,8764.0,6164.0,0,,1
3FA6P0G70KR135075,7312487884,280599462,2019.0,Ford,Ford,Fusion,Fusion,15950,15450.0,26292.0,26292.0,0,,1
3FA6P0G72DR171076,7305266672,271149061,2013.0,Ford,Ford,Fusion,Fusion,7999,7999.0,110353.0,110353.0,0,,1
3FA6P0G73FR127980,7315139193,279392813,2015.0,Ford,Ford,Fusion,Fusion,10295,10695.0,110456.0,110456.0,0,,1
3FA6P0G77LR135527,7313284934,261862797,2020.0,Ford,Ford,Fusion,Fusion,19995,19145.0,2903.0,527.0,0,,1
3FA6P0G78GR195399,7310721892,258618894,2016.0,Ford,Ford,Fusion,Fusion,15995,13995.0,36000.0,36000.0,0,,1
3FA6P0H71FR115034,7311745253,258618720,2015.0,Ford,Ford,Fusion,Fusion,12995,11975.0,72000.0,72000.0,0,,1
3FA6P0H72ER122458,7313003637,258618783,2014.0,Ford,Ford,Fusion,Fusion,12995,10695.0,84000.0,84000.0,0,,1
3FA6P0H73JR170450,7310940193,280570460,2018.0,Ford,Ford,Fusion,Fusion,15995,14495.0,97802.0,92672.0,0,,1
3FA6P0H74DR141351,7315350813,273895136,2013.0,Ford,Ford,Fusion,Fusion,6995,7495.0,116073.0,116073.0,0,,1
3FA6P0H76GR308412,7307442740,244034045,2016.0,Ford,Ford,Fusion Se,Fusion,10900,10900.0,108530.0,107008.0,0,,1
3FA6P0H76JR162343,7301993837,280531572,2018.0,Ford,Ford,Fusion,Fusion,11995,15995.0,41916.0,41916.0,0,,1
3FA6P0H77GR307317,7306560857,275199886,2016.0,Ford,Ford,Fusion,Fusion,12900,10900.0,88968.0,81955.0,0,,1
3FA6P0H77GR330998,7306254955,278709099,2016.0,Ford,Ford,Fusion,Fusion,7798,8498.0,136831.0,136831.0,0,,1
3FA6P0H78DR267356,7313798244,279957056,2013.0,Ford,Ford,Fusion,Fusion,10900,11900.0,102819.0,102819.0,0,,1
3FA6P0H78GR148128,7309189896,230640445,2016.0,Ford,Ford,Fusion,Fusion,11495,11995.0,95415.0,95415.0,0,,1
3FA6P0H79GR299916,7304229937,272831658,2016.0,Ford,Ford,Fusion Se,Fusion,219,13941.0,40879.0,40879.0,1,"Prezzo molto diverso: CR=$219, UC=$13,941 (diff: $13,722, 98.4%)",1
3FA6P0H90FR144865,7315511035,279617620,2015.0,Ford,Ford,Fusion,Fusion,8995,8995.0,122832.0,122832.0,0,,1
3FA6P0H94DR128424,7314112375,273601062,2013.0,Ford,Ford,Fusion 4Dr Sdn Se Fwd,Fusion,9995,8999.0,111576.0,103356.0,0,,1
3FA6P0H95ER258293,7315682773,281498446,2014.0,Ford,Ford,Fusion Se Ecoboost,Fusion,8495,8700.0,142000.0,141264.0,0,,1
3FA6P0H97DR372813,7308556282,275687949,2013.0,Ford,Ford,Fusion,Fusion,10494,10444.0,109669.0,109669.0,0,,1
3FA6P0H98ER360509,7316880633,279875423,2014.0,Ford,Ford,Fusion,Fusion,0,10495.0,82543.0,82543.0,0,,1
3FA6P0H9XHR396951,7309315309,279070405,2017.0,Ford,Ford,Fusion R4511,Fusion,18500,18000.0,36971.0,36971.0,0,,1
3FA6P0HD1HR115463,7311126876,267410374,2017.0,Ford,Ford,Fusion Se,Fusion,18977,16988.0,43369.0,43319.0,0,,1
3FA6P0HD1HR166686,7314893685,278653115,2017.0,Ford,Ford,Fusion,Fusion,251,15295.0,47443.0,47443.0,1,"Prezzo molto diverso: CR=$251, UC=$15,295 (diff: $15,044, 98.4%)",1
3FA6P0HD1LR235319,7305824921,274248327,2020.0,Ford,Ford,Fusion,Fusion,22999,23465.0,5228.0,8.0,0,,1
3FA6P0HD1LR245753,7315719775,276355852,2020.0,Ford,Ford,Fusion,Fusion,20999,19505.0,2069.0,,0,,1
3FA6P0HD2JR260548,7315964318,277628483,2018.0,Ford,Ford,Fusion,Fusion,0,18500.0,29147.0,29147.0,0,,1
3FA6P0HD3HR222000,7316958642,278464473,2017.0,Ford,Ford,Fusion,Fusion,15999,15500.0,45476.0,45476.0,0,,1
3FA6P0HD4JR272779,7305539590,277867983,2018.0,Ford,Ford,Fusion Se,Fusion,0,21495.0,15818.0,15818.0,0,,1
3FA6P0HD5JR160461,7309953294,264618545,2018.0,Ford,Ford,Fusion Se,Fusion,16990,16990.0,34370.0,34370.0,0,,1
3FA6P0HD5LR202162,7304326251,271423299,2020.0,Ford,Ford,Fusion,Fusion,0,23363.0,3536.0,0.0,0,,1
3FA6P0HD7JR150322,7314554794,281364654,2018.0,Ford,Ford,Fusion Se,Fusion,13950,18324.0,31000.0,30456.0,0,,1
3FA6P0HD7JR165726,7302546943,197618198,2018.0,Ford,Ford,Fusion,Fusion,18988,19988.0,13541.0,8512.0,0,,1
3FA6P0HD7JR253417,7314843494,260953696,2018.0,Ford,Ford,Fusion Se,Fusion,16595,19900.0,8227.0,8225.0,0,,1
3FA6P0HD8FR266782,7302709983,281714109,2015.0,Ford,Ford,Fusion,Fusion,14980,14995.0,66752.0,66752.0,0,,1
3FA6P0HD8HR136942,7314913768,280961613,2017.0,Ford,Ford,Fusion,Fusion,236,16995.0,62167.0,62139.0,1,"Prezzo molto diverso: CR=$236, UC=$16,995 (diff: $16,759, 98.6%)",1
3FA6P0HD9HR286509,7303322394,281381442,2017.0,Ford,Ford,Fusion,Fusion,15984,16500.0,28109.0,28109.0,0,,1
3FA6P0HD9HR406065,7309341900,281176846,2017.0,Ford,Ford,Fusion R4542,Fusion,20000,20000.0,12551.0,12379.0,0,,1
3FA6P0HD9JR202971,7308203936,279522565,2018.0,Ford,Ford,Fusion,Fusion,17988,17556.0,25333.0,25331.0,0,,1
3FA6P0LU1HR301334,7314062503,237184115,2017.0,Ford,Ford,Fusion Se,Fusion Hybrid,11900,12500.0,98644.0,98644.0,0,,1
3FA6P0LU1KR109144,7316515013,267303816,2019.0,Ford,Ford,Fusion Hybrid Se,Fusion Hybrid,0,18150.0,44802.0,44779.0,0,,1
3FA6P0LU1KR226271,7316718729,280572095,2019.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,19900,18900.0,43417.0,38084.0,0,,1
3FA6P0LU3KR106648,7309799574,276081294,2019.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,15995,16495.0,43979.0,43979.0,0,,1
3FA6P0LU5ER203919,7305241698,276340023,2014.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,12995,13997.0,58948.0,58944.0,0,,1
3FA6P0LU8HR300813,7315642917,279970950,2017.0,Ford,Ford,Fusion,Fusion Hybrid,15500,15995.0,51038.0,50963.0,0,,1
3FA6P0LU8JR129163,7310098342,280835243,2018.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,14999,14999.0,67454.0,67454.0,0,,1
3FA6P0LU8LR220808,7316694587,277943011,2020.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,21999,22823.0,2014.0,,0,,1
3FA6P0LU9LR226343,7316162779,276838179,2020.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,21999,22823.0,2176.0,,0,,1
3FA6P0LUXKR121437,7306379361,274937949,2019.0,Ford,Ford,Fusion Hybrid Se,Fusion Hybrid,17990,14295.0,39608.0,39566.0,0,,1
3FA6P0LUXKR222526,7306844788,275933615,2019.0,Ford,Ford,Fusion Hybrid,Fusion Hybrid,0,17443.0,28856.0,28855.0,0,,1
3FA6P0T90HR183773,7316803413,273788618,2017.0,Ford,Ford,Fusion Se,Fusion,317,19997.0,28310.0,28310.0,1,"Prezzo molto diverso: CR=$317, UC=$19,997 (diff: $19,680, 98.4%)",1
3FA6P0T90HR235080,7304731667,280208709,2017.0,Ford,Ford,Fusion Se,Fusion,19500,18999.0,30158.0,30158.0,0,,1
3FA6P0T90JR146194,7315996071,276364679,2018.0,Ford,Ford,Fusion Se,Fusion,14249,12500.0,98000.0,90358.0,0,,1
3FA6P0T96HR142757,7314863775,276795515,2017.0,Ford,Ford,Fusion Se Awd,Fusion,17949,18991.0,30748.0,30748.0,0,,1
3FADP4BJ5BM159466,7313954329,279904326,2011.0,Ford,Ford,Fiesta,Fiesta,5480,6280.0,98503.0,98503.0,0,,1
3FADP4BJ5CM162465,7314468870,279529082,2012.0,Ford,Ford,Fiesta Se,Fiesta,5999,5750.0,136610.0,136339.0,0,,1
3FADP4BJ6HM145102,7314981522,270296749,2017.0,Ford,Ford,Fiesta,Fiesta,9823,9823.0,74836.0,74836.0,0,,1
3FADP4BJ8GM174096,7314764957,267923073,2016.0,Ford,Ford,Fiesta,Fiesta,9995,9995.0,61672.0,61672.0,0,,1
3FADP4DJ5KM123905,7301867307,265677100,2019.0,Ford,Ford,Fiesta,Fiesta,302,17977.0,19033.0,19033.0,1,"Prezzo molto diverso: CR=$302, UC=$17,977 (diff: $17,675, 98.3%)",1
3FADP4EJ1JM132792,7312846401,263354118,2018.0,Ford,Ford,Fiesta,Fiesta,11156,10950.0,32219.0,32198.0,0,,1
3FADP4EJ5BM116922,7302273021,281073277,2011.0,Ford,Ford,Fiesta,Fiesta,4985,4985.0,151466.0,151466.0,0,,1
3FADP4EJ9KM138325,7313000676,276997886,2019.0,Ford,Ford,Fiesta Se,Fiesta,14688,12998.0,27565.0,25032.0,0,,1
3FADP4TJ6GM170546,7306194660,280979010,2016.0,Ford,Ford,Fiesta S,Fiesta,8495,7995.0,59734.0,59734.0,0,,1
3FADP4TJ6HM122711,7313208545,258618893,2017.0,Ford,Ford,Fiesta,Fiesta,12995,11995.0,17000.0,17000.0,0,,1
3FAFP37Z03R151815,7302272934,281073275,2003.0,Ford,Ford,Focus,Focus,3985,3985.0,153520.0,153520.0,0,,1
3FAHP07129R109351,7316475117,247700865,2009.0,Ford,Ford,Fusion,Fusion,7488,7995.0,72862.0,72862.0,0,,1
3FAHP0HA1AR340311,7316815182,280835412,2010.0,Ford,Ford,Fusion,Fusion,3995,4655.0,133503.0,133503.0,0,,1
3FAHP0HA4AR431458,7314942184,277563582,2010.0,Ford,Ford,Fusion,Fusion,6599,6699.0,113720.0,113720.0,0,,1
3FAHP0HA5AR428522,7315717890,242273882,2010.0,Ford,Ford,Fusion,Fusion,8995,8995.0,105671.0,105671.0,0,,1
3FAHP0JG3CR356382,7312087530,277936760,2012.0,Ford,Ford,Fusion,Fusion,9995,10995.0,85374.0,84979.0,0,,1
3FAHP0JG7CR197589,7305541127,275904058,2012.0,Ford,Ford,Fusion,Fusion,8495,7995.0,104401.0,104401.0,0,,1
3FAHP0JGXBR226274,7311538988,281168032,2011.0,Ford,Ford,Fusion,Fusion,7980,7480.0,111987.0,111987.0,0,,1
3FTSW31F7YMA69806,7307765482,281518471,2000.0,Ford,Ford,Super Duty F-350 Srw,F-350 Super Duty,18999,18999.0,224504.0,223315.0,1,"Model diverso: CR=super duty f-350 srw, UC=f-350 super duty",1
3G1BE6SM4HS576118,7314636118,268464875,2017.0,Chevrolet,Chevrolet,Cruze,Cruze,12500,12900.0,47999.0,47999.0,0,,1
3G1BE6SM4JS625002,7302328841,270418841,2018.0,Chevrolet,Chevrolet,Cruze,Cruze,12999,12999.0,26784.0,21635.0,0,,1
3G1BE6SM7JS635295,7316158560,240991014,2018.0,Chevrolet,Chevrolet,Cruze,Cruze,16243,16243.0,17073.0,17073.0,0,,1
3GCEC23099G166868,7313886654,280924653,2009.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,15495,14995.0,137647.0,137647.0,0,,1
3GCEK233X9G288989,7302607917,276921379,2009.0,Chevrolet,Chevrolet,Silverado Lt Crew Cab,Silverado 1500,20995,22995.0,106612.0,106612.0,0,,1
3GCNWAEF6LG238880,7311865941,263475025,2020.0,Chevrolet,Chevrolet,Silverado 1500 Regular,Silverado 1500,31990,32000.0,15742.0,3.0,1,"Mileage molto diverso: CR=15,742, UC=3 (diff: 15,739, 100.0%)",1
3GCNYAEH4KG248706,7304361850,246351682,2019.0,Chevrolet,Chevrolet,Silverado 1500 Regular,Silverado 1500,33990,24499.0,6299.0,15.0,0,,1
3GCPCREC9JG626186,7310882940,260604723,2018.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,39995,36321.0,22843.0,16053.0,0,,1
3GCPKSE77DG326924,7314074648,280316495,2013.0,Chevrolet,Chevrolet,Silverado 1500 Lt,Silverado 1500,18995,16995.0,185149.0,185149.0,0,,1
3GCPKTE72DG307915,7303953024,271548661,2013.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,29900,29900.0,89852.0,89852.0,0,,1
3GCPKTE73CG209460,7312937765,273870481,2012.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,18988,20988.0,144790.0,144790.0,0,,1
3GCPWCED3LG420278,7313870299,281115579,2020.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,42995,48630.0,7136.0,7.0,0,,1
3GCPYEEK0KG110821,7315820298,278104592,2019.0,Chevrolet,Chevrolet,Silverado,Silverado 1500,59977,55991.0,10637.0,10637.0,0,,1
3GCPYEEK1LG401054,7307078071,278532722,2020.0,Chevrolet,Chevrolet,Silverado 1500 Crew,Silverado 1500,42590,37161.0,4135.0,10.0,0,,1
3GCPYFED3KG122971,7306161982,279538215,2019.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,0,50000.0,29744.0,21049.0,0,,1
3GCPYFED4KG119383,7305721607,280821081,2019.0,Chevrolet,Chevrolet,Silverado 1500 Lt,Silverado 1500,46117,44990.0,45691.0,45690.0,0,,1
3GCRKSE38AG266573,7302237140,280427079,2010.0,Chevrolet,Chevrolet,Silverado 1500 Lt 4X4,Silverado 1500,16995,16800.0,138511.0,128008.0,0,,1
3GCUCRER3GG366335,7307949031,281806828,2016.0,Chevrolet,Chevrolet,Silverado,Silverado 1500,0,29000.0,85455.0,85352.0,0,,1
3GCUCRER9JG104486,7315094047,274337184,2018.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,34999,34999.0,87750.0,87750.0,0,,1
3GCUKREC1GG103887,7314977954,278263827,2016.0,Chevrolet,Chevrolet,Silverado 1500 Lt,Silverado 1500,27491,27991.0,94739.0,94739.0,0,,1
3GCUKREC4HG285568,7313260544,272488117,2017.0,Chevrolet,Chevrolet,Silverado 1500 Crew Cab,Silverado 1500,31995,29995.0,95653.0,95653.0,0,,1
3GCUKREC5HG395240,7311537304,270325518,2017.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,28398,21995.0,,146209.0,0,,1
3GCUKREC6GG301686,7303817077,280472590,2016.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,27995,27995.0,107328.0,107328.0,0,,1
3GCUKREC8GG296751,7307813287,280887260,2016.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,0,30995.0,78449.0,77550.0,0,,1
3GCUKREC8HG195579,7313260568,273518181,2017.0,Chevrolet,Chevrolet,Silverado 1500 Crew Cab,Silverado 1500,31955,29995.0,92274.0,92274.0,0,,1
3GCUKREC9HG369188,7315720841,273676612,2017.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,47995,39995.0,21461.0,17483.0,0,,1
3GCUKREC9JG317422,7306722247,279931417,2018.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,30459,30999.0,128391.0,128391.0,0,,1
3GCUKREC9JG365776,7316287262,278740805,2018.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,39990,35990.0,61574.0,61574.0,0,,1
3GCUKREH6EG226772,7306722953,278501421,2014.0,Chevrolet,Chevrolet,Silverado Lt Crew Cab,Silverado 1500,25498,25498.0,83589.0,83468.0,0,,1
3GCUKSEC6JG376211,7316906741,276948629,2018.0,Chevrolet,Chevrolet,Silverado 1500,Silverado 1500,38990,35490.0,99274.0,99274.0,0,,1
